FRAUD ALERT | Time ID: 20011.0 | Amount: $1.00 | AI Score: 0.9997
FRAUD ALERT | Time ID: 6915.0 | Amount: $5.00 | AI Score: 0.9996
FRAUD ALERT | Time ID: 6926.0 | Amount: $36.67 | AI Score: 1.0000
FRAUD ALERT | Time ID: 6946.0 | Amount: $37.92 | AI Score: 0.9999
FRAUD ALERT | Time ID: 6949.0 | Amount: $13.68 | AI Score: 0.9976
FRAUD ALERT | Time ID: 6957.0 | Amount: $6.20 | AI Score: 0.9998
FRAUD ALERT | Time ID: 6978.0 | Amount: $273.70 | AI Score: 0.9742
FRAUD ALERT | Time ID: 6986.0 | Amount: $59.00 | AI Score: 0.9935
FRAUD ALERT | Time ID: 6991.0 | Amount: $5.99 | AI Score: 0.9964
FRAUD ALERT | Time ID: 7004.0 | Amount: $105.40 | AI Score: 0.9986
FRAUD ALERT | Time ID: 7018.0 | Amount: $45.50 | AI Score: 0.7283
FRAUD ALERT | Time ID: 7028.0 | Amount: $49.38 | AI Score: 0.9100
FRAUD ALERT | Time ID: 7033.0 | Amount: $12.73 | AI Score: 1.0000
FRAUD ALERT | Time ID: 7045.0 | Amount: $8.98 | AI Score: 0.9118
FRAUD ALERT | Time ID: 7046.0 | Amount: $89.95 | AI Score: 0.9567
FRAUD ALERT | Time ID: 7065.0 | Amount: $29.33 | AI Score: 0.9999
FRAUD ALERT | Time ID: 7083.0 | Amount: $2.31 | AI Score: 0.9895
FRAUD ALERT | Time ID: 7083.0 | Amount: $110.00 | AI Score: 0.7093
FRAUD ALERT | Time ID: 7084.0 | Amount: $45.00 | AI Score: 1.0000
FRAUD ALERT | Time ID: 7106.0 | Amount: $6.24 | AI Score: 0.9987
FRAUD ALERT | Time ID: 7113.0 | Amount: $1.78 | AI Score: 0.9988
FRAUD ALERT | Time ID: 7130.0 | Amount: $63.74 | AI Score: 0.9982
FRAUD ALERT | Time ID: 7151.0 | Amount: $268.68 | AI Score: 0.8986
FRAUD ALERT | Time ID: 7180.0 | Amount: $113.75 | AI Score: 0.8313
FRAUD ALERT | Time ID: 7180.0 | Amount: $14.99 | AI Score: 0.9992
FRAUD ALERT | Time ID: 7183.0 | Amount: $239.65 | AI Score: 0.9998
FRAUD ALERT | Time ID: 7190.0 | Amount: $12.73 | AI Score: 0.9997
FRAUD ALERT | Time ID: 7203.0 | Amount: $21.00 | AI Score: 0.9371
FRAUD ALERT | Time ID: 7208.0 | Amount: $21.00 | AI Score: 0.8633
FRAUD ALERT | Time ID: 7209.0 | Amount: $4.49 | AI Score: 0.9988
FRAUD ALERT | Time ID: 7211.0 | Amount: $29.70 | AI Score: 0.8101
FRAUD ALERT | Time ID: 7211.0 | Amount: $26.90 | AI Score: 0.9400
FRAUD ALERT | Time ID: 7213.0 | Amount: $590.27 | AI Score: 0.8566
FRAUD ALERT | Time ID: 7214.0 | Amount: $29.70 | AI Score: 0.9780
FRAUD ALERT | Time ID: 7218.0 | Amount: $29.70 | AI Score: 0.8668
FRAUD ALERT | Time ID: 7222.0 | Amount: $3.56 | AI Score: 0.9989
FRAUD ALERT | Time ID: 7233.0 | Amount: $16.99 | AI Score: 0.7252
FRAUD ALERT | Time ID: 7241.0 | Amount: $4.49 | AI Score: 0.9996
FRAUD ALERT | Time ID: 7248.0 | Amount: $1.29 | AI Score: 0.9997
FRAUD ALERT | Time ID: 7262.0 | Amount: $7.95 | AI Score: 0.9997
FRAUD ALERT | Time ID: 7278.0 | Amount: $9.00 | AI Score: 0.9999
FRAUD ALERT | Time ID: 7293.0 | Amount: $81.84 | AI Score: 0.9065
FRAUD ALERT | Time ID: 7307.0 | Amount: $30.24 | AI Score: 0.9975
FRAUD ALERT | Time ID: 7312.0 | Amount: $7.58 | AI Score: 1.0000
FRAUD ALERT | Time ID: 7325.0 | Amount: $29.70 | AI Score: 0.8436
FRAUD ALERT | Time ID: 7328.0 | Amount: $29.70 | AI Score: 0.7378
FRAUD ALERT | Time ID: 7346.0 | Amount: $1.78 | AI Score: 0.9983
FRAUD ALERT | Time ID: 7366.0 | Amount: $1.79 | AI Score: 0.9828
FRAUD ALERT | Time ID: 7370.0 | Amount: $2.69 | AI Score: 0.9998
FRAUD ALERT | Time ID: 7373.0 | Amount: $6.02 | AI Score: 1.0000
FRAUD ALERT | Time ID: 7378.0 | Amount: $30.30 | AI Score: 0.9191
FRAUD ALERT | Time ID: 7378.0 | Amount: $24.51 | AI Score: 0.9999
FRAUD ALERT | Time ID: 7389.0 | Amount: $2.00 | AI Score: 1.0000
FRAUD ALERT | Time ID: 7399.0 | Amount: $1.44 | AI Score: 0.9248
FRAUD ALERT | Time ID: 7400.0 | Amount: $1.99 | AI Score: 0.9940
FRAUD ALERT | Time ID: 7413.0 | Amount: $370.39 | AI Score: 0.8883
FRAUD ALERT | Time ID: 7415.0 | Amount: $30.40 | AI Score: 0.9261
FRAUD ALERT | Time ID: 7425.0 | Amount: $144.00 | AI Score: 0.7307
FRAUD ALERT | Time ID: 7429.0 | Amount: $6.50 | AI Score: 1.0000
FRAUD ALERT | Time ID: 7441.0 | Amount: $2.68 | AI Score: 0.9991
FRAUD ALERT | Time ID: 7447.0 | Amount: $3.00 | AI Score: 0.7261
FRAUD ALERT | Time ID: 7450.0 | Amount: $154.00 | AI Score: 0.9895
FRAUD ALERT | Time ID: 7469.0 | Amount: $500.00 | AI Score: 0.8704
FRAUD ALERT | Time ID: 7478.0 | Amount: $8.34 | AI Score: 1.0000
FRAUD ALERT | Time ID: 7479.0 | Amount: $31.50 | AI Score: 0.9853
FRAUD ALERT | Time ID: 7480.0 | Amount: $30.25 | AI Score: 0.9603
FRAUD ALERT | Time ID: 7492.0 | Amount: $7.00 | AI Score: 0.9182
FRAUD ALERT | Time ID: 7500.0 | Amount: $8.99 | AI Score: 0.9998
FRAUD ALERT | Time ID: 7507.0 | Amount: $14.33 | AI Score: 1.0000
FRAUD ALERT | Time ID: 7508.0 | Amount: $7.58 | AI Score: 1.0000
FRAUD ALERT | Time ID: 7511.0 | Amount: $28.00 | AI Score: 0.9995
FRAUD ALERT | Time ID: 7512.0 | Amount: $7.98 | AI Score: 0.9523
FRAUD ALERT | Time ID: 7514.0 | Amount: $19.50 | AI Score: 0.7310
FRAUD ALERT | Time ID: 7519.0 | Amount: $1.00 | AI Score: 0.9618
FRAUD ALERT | Time ID: 7526.0 | Amount: $1.00 | AI Score: 0.9984
FRAUD ALERT | Time ID: 7535.0 | Amount: $1.00 | AI Score: 0.9999
FRAUD ALERT | Time ID: 7543.0 | Amount: $1.00 | AI Score: 0.9988
FRAUD ALERT | Time ID: 7549.0 | Amount: $9.99 | AI Score: 0.9993
FRAUD ALERT | Time ID: 7551.0 | Amount: $1.00 | AI Score: 0.9997
FRAUD ALERT | Time ID: 7551.0 | Amount: $1.50 | AI Score: 0.9902
FRAUD ALERT | Time ID: 7554.0 | Amount: $3.99 | AI Score: 1.0000
FRAUD ALERT | Time ID: 7564.0 | Amount: $360.92 | AI Score: 0.7449
FRAUD ALERT | Time ID: 7571.0 | Amount: $36.00 | AI Score: 0.9999
FRAUD ALERT | Time ID: 7572.0 | Amount: $2.00 | AI Score: 0.9999
FRAUD ALERT | Time ID: 7573.0 | Amount: $35.00 | AI Score: 0.9999
FRAUD ALERT | Time ID: 7574.0 | Amount: $36.00 | AI Score: 1.0000
FRAUD ALERT | Time ID: 7575.0 | Amount: $35.00 | AI Score: 0.9996
FRAUD ALERT | Time ID: 7577.0 | Amount: $2.00 | AI Score: 0.9971
FRAUD ALERT | Time ID: 7589.0 | Amount: $1.78 | AI Score: 0.9997
FRAUD ALERT | Time ID: 7589.0 | Amount: $105.28 | AI Score: 0.7763
FRAUD ALERT | Time ID: 7590.0 | Amount: $36.00 | AI Score: 0.9999
FRAUD ALERT | Time ID: 7597.0 | Amount: $36.00 | AI Score: 0.8014
FRAUD ALERT | Time ID: 7600.0 | Amount: $36.00 | AI Score: 1.0000
FRAUD ALERT | Time ID: 7601.0 | Amount: $36.00 | AI Score: 0.9940
FRAUD ALERT | Time ID: 7602.0 | Amount: $36.00 | AI Score: 0.9995
FRAUD ALERT | Time ID: 7604.0 | Amount: $36.00 | AI Score: 0.9765
FRAUD ALERT | Time ID: 7605.0 | Amount: $36.00 | AI Score: 0.7025
FRAUD ALERT | Time ID: 7605.0 | Amount: $36.00 | AI Score: 0.7407
FRAUD ALERT | Time ID: 7606.0 | Amount: $36.00 | AI Score: 0.7025
FRAUD ALERT | Time ID: 7607.0 | Amount: $11.50 | AI Score: 0.9999
FRAUD ALERT | Time ID: 7608.0 | Amount: $11.50 | AI Score: 0.7343
FRAUD ALERT | Time ID: 7610.0 | Amount: $1.00 | AI Score: 0.9993
FRAUD ALERT | Time ID: 7651.0 | Amount: $33.00 | AI Score: 0.8349
FRAUD ALERT | Time ID: 7654.0 | Amount: $33.00 | AI Score: 0.9291
FRAUD ALERT | Time ID: 7657.0 | Amount: $33.00 | AI Score: 0.9046
FRAUD ALERT | Time ID: 7660.0 | Amount: $1.18 | AI Score: 0.7511
FRAUD ALERT | Time ID: 7665.0 | Amount: $4.49 | AI Score: 0.9994
FRAUD ALERT | Time ID: 7668.0 | Amount: $68.36 | AI Score: 0.8040
FRAUD ALERT | Time ID: 7671.0 | Amount: $2.68 | AI Score: 0.9915
FRAUD ALERT | Time ID: 7672.0 | Amount: $1.00 | AI Score: 0.9993
FRAUD ALERT | Time ID: 7684.0 | Amount: $13.85 | AI Score: 1.0000
FRAUD ALERT | Time ID: 7689.0 | Amount: $1.98 | AI Score: 0.9743
FRAUD ALERT | Time ID: 7693.0 | Amount: $75.08 | AI Score: 0.9999
FRAUD ALERT | Time ID: 7697.0 | Amount: $11.82 | AI Score: 0.9998
FRAUD ALERT | Time ID: 7707.0 | Amount: $26.99 | AI Score: 0.9978
FRAUD ALERT | Time ID: 7708.0 | Amount: $4.59 | AI Score: 0.9999
FRAUD ALERT | Time ID: 7740.0 | Amount: $1.00 | AI Score: 0.9995
FRAUD ALERT | Time ID: 7751.0 | Amount: $29.99 | AI Score: 1.0000
FRAUD ALERT | Time ID: 7752.0 | Amount: $353.33 | AI Score: 0.9745
FRAUD ALERT | Time ID: 7753.0 | Amount: $4.95 | AI Score: 0.9271
FRAUD ALERT | Time ID: 7758.0 | Amount: $3.59 | AI Score: 0.8831
FRAUD ALERT | Time ID: 7765.0 | Amount: $3.59 | AI Score: 0.9885
FRAUD ALERT | Time ID: 7774.0 | Amount: $1.29 | AI Score: 0.9713
FRAUD ALERT | Time ID: 7784.0 | Amount: $12.95 | AI Score: 0.9856
FRAUD ALERT | Time ID: 7797.0 | Amount: $101.86 | AI Score: 0.9441
FRAUD ALERT | Time ID: 7820.0 | Amount: $22.63 | AI Score: 0.9907
FRAUD ALERT | Time ID: 7845.0 | Amount: $6.57 | AI Score: 0.9974
FRAUD ALERT | Time ID: 7853.0 | Amount: $6.54 | AI Score: 0.9998
FRAUD ALERT | Time ID: 7891.0 | Amount: $1.00 | AI Score: 0.9987
FRAUD ALERT | Time ID: 7899.0 | Amount: $131.73 | AI Score: 0.9967
FRAUD ALERT | Time ID: 7900.0 | Amount: $1.98 | AI Score: 0.9976
FRAUD ALERT | Time ID: 7902.0 | Amount: $9.20 | AI Score: 0.9937
FRAUD ALERT | Time ID: 7925.0 | Amount: $122.00 | AI Score: 0.7356
FRAUD ALERT | Time ID: 7925.0 | Amount: $50.00 | AI Score: 0.9938
FRAUD ALERT | Time ID: 7926.0 | Amount: $10.00 | AI Score: 0.7224
FRAUD ALERT | Time ID: 7932.0 | Amount: $10.00 | AI Score: 0.8821
FRAUD ALERT | Time ID: 7935.0 | Amount: $7.46 | AI Score: 0.9446
FRAUD ALERT | Time ID: 7935.0 | Amount: $15.90 | AI Score: 0.7103
FRAUD ALERT | Time ID: 7943.0 | Amount: $26.05 | AI Score: 1.0000
FRAUD ALERT | Time ID: 7946.0 | Amount: $8.36 | AI Score: 1.0000
FRAUD ALERT | Time ID: 7946.0 | Amount: $374.00 | AI Score: 0.9701
FRAUD ALERT | Time ID: 7948.0 | Amount: $143.70 | AI Score: 0.7861
FRAUD ALERT | Time ID: 7949.0 | Amount: $3.59 | AI Score: 0.9967
FRAUD ALERT | Time ID: 7991.0 | Amount: $5.94 | AI Score: 0.9140
FRAUD ALERT | Time ID: 8006.0 | Amount: $5.99 | AI Score: 0.9779
FRAUD ALERT | Time ID: 8024.0 | Amount: $1.98 | AI Score: 0.9843
FRAUD ALERT | Time ID: 8032.0 | Amount: $144.00 | AI Score: 1.0000
FRAUD ALERT | Time ID: 8034.0 | Amount: $2.32 | AI Score: 0.9862
FRAUD ALERT | Time ID: 8038.0 | Amount: $228.20 | AI Score: 0.9998
FRAUD ALERT | Time ID: 8052.0 | Amount: $136.74 | AI Score: 0.9939
FRAUD ALERT | Time ID: 8083.0 | Amount: $126.00 | AI Score: 0.7636
FRAUD ALERT | Time ID: 8086.0 | Amount: $178.86 | AI Score: 0.8708
FRAUD ALERT | Time ID: 8088.0 | Amount: $5.00 | AI Score: 0.9994
FRAUD ALERT | Time ID: 8090.0 | Amount: $1.00 | AI Score: 0.9976
FRAUD ALERT | Time ID: 8102.0 | Amount: $189.95 | AI Score: 0.9845
FRAUD ALERT | Time ID: 8107.0 | Amount: $34.38 | AI Score: 0.9870
FRAUD ALERT | Time ID: 8129.0 | Amount: $65.72 | AI Score: 0.9974
FRAUD ALERT | Time ID: 8130.0 | Amount: $23.98 | AI Score: 0.7682
FRAUD ALERT | Time ID: 8138.0 | Amount: $17.85 | AI Score: 1.0000
FRAUD ALERT | Time ID: 8138.0 | Amount: $7.60 | AI Score: 0.9998
FRAUD ALERT | Time ID: 8153.0 | Amount: $32.23 | AI Score: 0.7607
FRAUD ALERT | Time ID: 8159.0 | Amount: $7.00 | AI Score: 1.0000
FRAUD ALERT | Time ID: 8161.0 | Amount: $9.99 | AI Score: 1.0000
FRAUD ALERT | Time ID: 8167.0 | Amount: $35.99 | AI Score: 1.0000
FRAUD ALERT | Time ID: 8169.0 | Amount: $1.00 | AI Score: 0.9988
FRAUD ALERT | Time ID: 8169.0 | Amount: $10.95 | AI Score: 0.9960
FRAUD ALERT | Time ID: 8178.0 | Amount: $54.71 | AI Score: 0.9927
FRAUD ALERT | Time ID: 8205.0 | Amount: $7.00 | AI Score: 0.9999
FRAUD ALERT | Time ID: 8234.0 | Amount: $55.15 | AI Score: 0.9976
FRAUD ALERT | Time ID: 8258.0 | Amount: $81.00 | AI Score: 0.9779
FRAUD ALERT | Time ID: 8258.0 | Amount: $7.55 | AI Score: 0.9999
FRAUD ALERT | Time ID: 8297.0 | Amount: $106.50 | AI Score: 0.7408
FRAUD ALERT | Time ID: 8308.0 | Amount: $274.00 | AI Score: 0.9999
FRAUD ALERT | Time ID: 8310.0 | Amount: $11.39 | AI Score: 0.9970
FRAUD ALERT | Time ID: 8315.0 | Amount: $19.53 | AI Score: 0.9911
FRAUD ALERT | Time ID: 8319.0 | Amount: $7.60 | AI Score: 0.7696
FRAUD ALERT | Time ID: 8345.0 | Amount: $1.09 | AI Score: 0.7824
FRAUD ALERT | Time ID: 8393.0 | Amount: $45.90 | AI Score: 0.7575
FRAUD ALERT | Time ID: 8408.0 | Amount: $1.00 | AI Score: 0.9985
FRAUD ALERT | Time ID: 8415.0 | Amount: $1.00 | AI Score: 0.9992
FRAUD ALERT | Time ID: 8440.0 | Amount: $107.10 | AI Score: 0.9966
FRAUD ALERT | Time ID: 8451.0 | Amount: $1.00 | AI Score: 0.9986
FRAUD ALERT | Time ID: 8467.0 | Amount: $11.33 | AI Score: 0.9825
FRAUD ALERT | Time ID: 8468.0 | Amount: $7.58 | AI Score: 1.0000
FRAUD ALERT | Time ID: 8478.0 | Amount: $2.30 | AI Score: 1.0000
FRAUD ALERT | Time ID: 8484.0 | Amount: $4.49 | AI Score: 0.8952
FRAUD ALERT | Time ID: 8486.0 | Amount: $6.50 | AI Score: 0.8891
FRAUD ALERT | Time ID: 8492.0 | Amount: $18.16 | AI Score: 0.9861
FRAUD ALERT | Time ID: 8493.0 | Amount: $156.99 | AI Score: 0.8189
FRAUD ALERT | Time ID: 8507.0 | Amount: $24.95 | AI Score: 0.9999
FRAUD ALERT | Time ID: 8508.0 | Amount: $276.16 | AI Score: 0.9996
FRAUD ALERT | Time ID: 8518.0 | Amount: $22.74 | AI Score: 0.9494
FRAUD ALERT | Time ID: 8528.0 | Amount: $1.00 | AI Score: 0.9993
FRAUD ALERT | Time ID: 8538.0 | Amount: $4.90 | AI Score: 0.8064
FRAUD ALERT | Time ID: 8539.0 | Amount: $19.99 | AI Score: 0.9074
FRAUD ALERT | Time ID: 8542.0 | Amount: $250.76 | AI Score: 0.8032
FRAUD ALERT | Time ID: 8553.0 | Amount: $14.40 | AI Score: 0.7931
FRAUD ALERT | Time ID: 8555.0 | Amount: $2.68 | AI Score: 0.9877
FRAUD ALERT | Time ID: 8560.0 | Amount: $4.14 | AI Score: 0.9527
FRAUD ALERT | Time ID: 8568.0 | Amount: $18.35 | AI Score: 0.9996
FRAUD ALERT | Time ID: 8575.0 | Amount: $65.10 | AI Score: 0.9988
FRAUD ALERT | Time ID: 8583.0 | Amount: $89.00 | AI Score: 1.0000
FRAUD ALERT | Time ID: 8584.0 | Amount: $29.92 | AI Score: 0.7351
FRAUD ALERT | Time ID: 8585.0 | Amount: $45.58 | AI Score: 1.0000
FRAUD ALERT | Time ID: 8590.0 | Amount: $147.10 | AI Score: 0.9472
FRAUD ALERT | Time ID: 8592.0 | Amount: $845.73 | AI Score: 0.7271
FRAUD ALERT | Time ID: 8603.0 | Amount: $65.15 | AI Score: 1.0000
FRAUD ALERT | Time ID: 8614.0 | Amount: $1.00 | AI Score: 0.9910
FRAUD ALERT | Time ID: 8626.0 | Amount: $211.63 | AI Score: 0.9992
FRAUD ALERT | Time ID: 8633.0 | Amount: $141.93 | AI Score: 0.9981
FRAUD ALERT | Time ID: 8645.0 | Amount: $51.18 | AI Score: 0.8547
FRAUD ALERT | Time ID: 8646.0 | Amount: $42.13 | AI Score: 0.8368
FRAUD ALERT | Time ID: 8648.0 | Amount: $110.91 | AI Score: 0.7149
FRAUD ALERT | Time ID: 8648.0 | Amount: $1.79 | AI Score: 0.8198
FRAUD ALERT | Time ID: 8656.0 | Amount: $184.01 | AI Score: 0.9955
FRAUD ALERT | Time ID: 8672.0 | Amount: $7.42 | AI Score: 1.0000
FRAUD ALERT | Time ID: 8687.0 | Amount: $160.90 | AI Score: 0.9994
FRAUD ALERT | Time ID: 8698.0 | Amount: $8.49 | AI Score: 0.7311
FRAUD ALERT | Time ID: 8721.0 | Amount: $15.16 | AI Score: 1.0000
FRAUD ALERT | Time ID: 8731.0 | Amount: $41.84 | AI Score: 1.0000
FRAUD ALERT | Time ID: 8741.0 | Amount: $34.66 | AI Score: 0.9999
FRAUD ALERT | Time ID: 8748.0 | Amount: $237.09 | AI Score: 0.9973
FRAUD ALERT | Time ID: 8757.0 | Amount: $1.00 | AI Score: 0.9962
FRAUD ALERT | Time ID: 8770.0 | Amount: $29.81 | AI Score: 0.9999
FRAUD ALERT | Time ID: 8786.0 | Amount: $46.90 | AI Score: 0.9965
FRAUD ALERT | Time ID: 8795.0 | Amount: $163.08 | AI Score: 0.9998
FRAUD ALERT | Time ID: 8843.0 | Amount: $8.95 | AI Score: 0.9997
FRAUD ALERT | Time ID: 8846.0 | Amount: $2.49 | AI Score: 1.0000
FRAUD ALERT | Time ID: 8847.0 | Amount: $40.10 | AI Score: 0.8700
FRAUD ALERT | Time ID: 8878.0 | Amount: $1.00 | AI Score: 0.9998
FRAUD ALERT | Time ID: 8886.0 | Amount: $1.00 | AI Score: 0.9998
FRAUD ALERT | Time ID: 8886.0 | Amount: $3.59 | AI Score: 0.8165
FRAUD ALERT | Time ID: 8963.0 | Amount: $6.47 | AI Score: 0.9999
FRAUD ALERT | Time ID: 8978.0 | Amount: $5.99 | AI Score: 0.7214
FRAUD ALERT | Time ID: 8991.0 | Amount: $4.49 | AI Score: 0.9997
FRAUD ALERT | Time ID: 9001.0 | Amount: $855.15 | AI Score: 1.0000
FRAUD ALERT | Time ID: 9005.0 | Amount: $15.98 | AI Score: 1.0000
FRAUD ALERT | Time ID: 9008.0 | Amount: $26.40 | AI Score: 0.9999
FRAUD ALERT | Time ID: 9011.0 | Amount: $790.35 | AI Score: 0.7331
FRAUD ALERT | Time ID: 9012.0 | Amount: $135.30 | AI Score: 0.7010
FRAUD ALERT | Time ID: 9014.0 | Amount: $30.07 | AI Score: 0.9835
FRAUD ALERT | Time ID: 9019.0 | Amount: $58.00 | AI Score: 0.9999
FRAUD ALERT | Time ID: 9023.0 | Amount: $84.64 | AI Score: 1.0000
FRAUD ALERT | Time ID: 9032.0 | Amount: $25.00 | AI Score: 1.0000
FRAUD ALERT | Time ID: 9036.0 | Amount: $7.74 | AI Score: 0.9954
FRAUD ALERT | Time ID: 9051.0 | Amount: $46.92 | AI Score: 0.9610
FRAUD ALERT | Time ID: 9056.0 | Amount: $6.05 | AI Score: 0.9961
FRAUD ALERT | Time ID: 9086.0 | Amount: $59.15 | AI Score: 0.7024
FRAUD ALERT | Time ID: 9113.0 | Amount: $2.80 | AI Score: 0.9979
FRAUD ALERT | Time ID: 9125.0 | Amount: $50.00 | AI Score: 0.9986
FRAUD ALERT | Time ID: 9140.0 | Amount: $8.99 | AI Score: 0.9936
FRAUD ALERT | Time ID: 9140.0 | Amount: $16.72 | AI Score: 0.7154
FRAUD ALERT | Time ID: 9150.0 | Amount: $919.17 | AI Score: 0.9930
FRAUD ALERT | Time ID: 9155.0 | Amount: $34.00 | AI Score: 0.7508
FRAUD ALERT | Time ID: 9204.0 | Amount: $8.99 | AI Score: 0.9662
FRAUD ALERT | Time ID: 9242.0 | Amount: $279.00 | AI Score: 0.7794
FRAUD ALERT | Time ID: 9248.0 | Amount: $65.35 | AI Score: 0.9990
FRAUD ALERT | Time ID: 9254.0 | Amount: $265.00 | AI Score: 0.9991
FRAUD ALERT | Time ID: 9303.0 | Amount: $5.49 | AI Score: 0.9980
FRAUD ALERT | Time ID: 9311.0 | Amount: $9.10 | AI Score: 1.0000
FRAUD ALERT | Time ID: 9314.0 | Amount: $6.81 | AI Score: 0.9967
FRAUD ALERT | Time ID: 9327.0 | Amount: $9.87 | AI Score: 0.9989
FRAUD ALERT | Time ID: 9367.0 | Amount: $17.99 | AI Score: 0.9991
FRAUD ALERT | Time ID: 9369.0 | Amount: $7.91 | AI Score: 0.8390
FRAUD ALERT | Time ID: 9374.0 | Amount: $237.86 | AI Score: 0.9979
FRAUD ALERT | Time ID: 9378.0 | Amount: $710.69 | AI Score: 0.8056
FRAUD ALERT | Time ID: 9401.0 | Amount: $18.80 | AI Score: 0.9995
FRAUD ALERT | Time ID: 9406.0 | Amount: $1.79 | AI Score: 0.9996
FRAUD ALERT | Time ID: 9420.0 | Amount: $90.00 | AI Score: 0.8913
FRAUD ALERT | Time ID: 9424.0 | Amount: $4.49 | AI Score: 0.9990
FRAUD ALERT | Time ID: 9444.0 | Amount: $6.00 | AI Score: 0.9975
FRAUD ALERT | Time ID: 9454.0 | Amount: $31.69 | AI Score: 1.0000
FRAUD ALERT | Time ID: 9467.0 | Amount: $730.23 | AI Score: 0.7505
FRAUD ALERT | Time ID: 9475.0 | Amount: $15.16 | AI Score: 0.7483
FRAUD ALERT | Time ID: 9480.0 | Amount: $51.85 | AI Score: 0.8263
FRAUD ALERT | Time ID: 9500.0 | Amount: $149.95 | AI Score: 0.9527
FRAUD ALERT | Time ID: 9503.0 | Amount: $79.00 | AI Score: 0.9949
FRAUD ALERT | Time ID: 9537.0 | Amount: $63.53 | AI Score: 0.8232
FRAUD ALERT | Time ID: 9544.0 | Amount: $10.50 | AI Score: 0.8575
FRAUD ALERT | Time ID: 9550.0 | Amount: $64.62 | AI Score: 0.8422
FRAUD ALERT | Time ID: 9552.0 | Amount: $1.49 | AI Score: 0.9843
FRAUD ALERT | Time ID: 9562.0 | Amount: $1946.35 | AI Score: 0.9988
FRAUD ALERT | Time ID: 9600.0 | Amount: $75.08 | AI Score: 0.9692
FRAUD ALERT | Time ID: 9627.0 | Amount: $27.80 | AI Score: 0.9999
FRAUD ALERT | Time ID: 9642.0 | Amount: $7.60 | AI Score: 0.9999
FRAUD ALERT | Time ID: 9659.0 | Amount: $1.79 | AI Score: 0.9492
FRAUD ALERT | Time ID: 9666.0 | Amount: $1.79 | AI Score: 0.9987
FRAUD ALERT | Time ID: 9682.0 | Amount: $72.78 | AI Score: 0.9541
FRAUD ALERT | Time ID: 9709.0 | Amount: $35.45 | AI Score: 0.9999
FRAUD ALERT | Time ID: 9737.0 | Amount: $69.99 | AI Score: 0.7056
FRAUD ALERT | Time ID: 9746.0 | Amount: $14.06 | AI Score: 0.9999
FRAUD ALERT | Time ID: 9797.0 | Amount: $63.07 | AI Score: 0.9998
FRAUD ALERT | Time ID: 9802.0 | Amount: $38.43 | AI Score: 0.9947
FRAUD ALERT | Time ID: 9804.0 | Amount: $13.00 | AI Score: 0.9989
FRAUD ALERT | Time ID: 9807.0 | Amount: $1.29 | AI Score: 0.9969
FRAUD ALERT | Time ID: 9812.0 | Amount: $12.52 | AI Score: 0.7431
FRAUD ALERT | Time ID: 9814.0 | Amount: $4.12 | AI Score: 0.7095
FRAUD ALERT | Time ID: 9819.0 | Amount: $12.99 | AI Score: 0.7567
FRAUD ALERT | Time ID: 9823.0 | Amount: $3.99 | AI Score: 1.0000
FRAUD ALERT | Time ID: 9828.0 | Amount: $74.20 | AI Score: 1.0000
FRAUD ALERT | Time ID: 9832.0 | Amount: $121.60 | AI Score: 0.9992
FRAUD ALERT | Time ID: 9835.0 | Amount: $9.06 | AI Score: 0.9996
FRAUD ALERT | Time ID: 9841.0 | Amount: $6.87 | AI Score: 0.9774
FRAUD ALERT | Time ID: 9848.0 | Amount: $1.88 | AI Score: 0.9763
FRAUD ALERT | Time ID: 9852.0 | Amount: $3.80 | AI Score: 0.9843
FRAUD ALERT | Time ID: 9858.0 | Amount: $10.69 | AI Score: 0.9971
FRAUD ALERT | Time ID: 9865.0 | Amount: $4.28 | AI Score: 1.0000
FRAUD ALERT | Time ID: 9868.0 | Amount: $6.51 | AI Score: 0.9999
FRAUD ALERT | Time ID: 9879.0 | Amount: $10.63 | AI Score: 0.9918
FRAUD ALERT | Time ID: 9903.0 | Amount: $11.99 | AI Score: 0.9887
FRAUD ALERT | Time ID: 9914.0 | Amount: $2.42 | AI Score: 1.0000
FRAUD ALERT | Time ID: 9926.0 | Amount: $13.99 | AI Score: 0.9736
FRAUD ALERT | Time ID: 9948.0 | Amount: $7.61 | AI Score: 0.9947
FRAUD ALERT | Time ID: 9953.0 | Amount: $20.00 | AI Score: 0.8686
FRAUD ALERT | Time ID: 9956.0 | Amount: $22.58 | AI Score: 0.9804
FRAUD ALERT | Time ID: 9960.0 | Amount: $200.82 | AI Score: 0.9994
FRAUD ALERT | Time ID: 9966.0 | Amount: $8.20 | AI Score: 0.9998
FRAUD ALERT | Time ID: 9979.0 | Amount: $7.70 | AI Score: 0.7107
FRAUD ALERT | Time ID: 9979.0 | Amount: $130.67 | AI Score: 0.9067
FRAUD ALERT | Time ID: 9985.0 | Amount: $8.98 | AI Score: 0.8044
FRAUD ALERT | Time ID: 9988.0 | Amount: $5.00 | AI Score: 0.9288
FRAUD ALERT | Time ID: 9991.0 | Amount: $21.18 | AI Score: 0.9999
FRAUD ALERT | Time ID: 9996.0 | Amount: $38.03 | AI Score: 0.7489
FRAUD ALERT | Time ID: 10015.0 | Amount: $6.97 | AI Score: 0.8004
FRAUD ALERT | Time ID: 10015.0 | Amount: $1.98 | AI Score: 0.9966
